"Period","Passenger_type","Direction","Country","Count"
201803,"Overseas visitor","Arrival","Panama",32
201803,"Overseas visitor","Arrival","Papua New Guinea",256
201803,"Overseas visitor","Arrival","Peru",64
201803,"Overseas visitor","Arrival","Philippines",2880
201803,"Overseas visitor","Arrival","Poland",480
201803,"Overseas visitor","Arrival","Portugal",240
201803,"Overseas visitor","Arrival","Qatar",128
201803,"Overseas visitor","Arrival","Reunion",16
201803,"Overseas visitor","Arrival","Romania",144
201803,"Overseas visitor","Arrival","Russia",512
201803,"Overseas visitor","Arrival","Samoa",2160
201803,"Overseas visitor","Arrival","Samoa, American",96
201803,"Overseas visitor","Arrival","Saudi Arabia",224
201803,"Overseas visitor","Arrival","Serbia",32
201803,"Overseas visitor","Arrival","Seychelles",16
201803,"Overseas visitor","Arrival","Singapore",5616
201803,"Overseas visitor","Arrival","Slovakia",176
201803,"Overseas visitor","Arrival","Slovenia",80
201803,"Overseas visitor","Arrival","Solomon Islands",160
201803,"Overseas visitor","Arrival","South Africa",2128
201803,"Overseas visitor","Arrival","Spain",1312
201803,"Overseas visitor","Arrival","Sri Lanka",384
201803,"Overseas visitor","Arrival","Sweden",1440
201803,"Overseas visitor","Arrival","Switzerland",2144
201803,"Overseas visitor","Arrival","Taiwan",3952
201803,"Overseas visitor","Arrival","Tanzania",16
201803,"Overseas visitor","Arrival","Thailand",3280
201803,"Overseas visitor","Arrival","Timor-Leste",32
201803,"Overseas visitor","Arrival","Tokelau",16
201803,"Overseas visitor","Arrival","Tonga",1872
201803,"Overseas visitor","Arrival","Trinidad and Tobago",16
201803,"Overseas visitor","Arrival","Turkey",96
201803,"Overseas visitor","Arrival","Tuvalu",64
201803,"Overseas visitor","Arrival","Ukraine",112
201803,"Overseas visitor","Arrival","United Arab Emirates",1024
201803,"Overseas visitor","Arrival","United Kingdom",28112
201803,"Overseas visitor","Arrival","United States of America",40912
201803,"Overseas visitor","Arrival","Uruguay",192
201803,"Overseas visitor","Arrival","Uzbekistan",16
201803,"Overseas visitor","Arrival","Vanuatu",1216
201803,"Overseas visitor","Arrival","Venezuela",16
201803,"Overseas visitor","Arrival","Viet Nam",848
201803,"Overseas visitor","Arrival","Wallis and Futuna",16
201803,"Overseas visitor","Arrival","Zambia",16
201803,"Overseas visitor","Arrival","Zimbabwe",48
201803,"Overseas visitor","Departure","Afghanistan",6
201803,"Overseas visitor","Departure","Albania",2
201803,"Overseas visitor","Departure","Algeria",11
201803,"Overseas visitor","Departure","Andorra",8
201803,"Overseas visitor","Departure","Angola",1
201803,"Overseas visitor","Departure","Antarctica",12
201803,"Overseas visitor","Departure","Antigua and Barbuda",11
201803,"Overseas visitor","Departure","Argentina",4110
201803,"Overseas visitor","Departure","Armenia",3
201803,"Overseas visitor","Departure","Aruba",3
201803,"Overseas visitor","Departure","Australia",129646
201803,"Overseas visitor","Departure","Austria",1363
201803,"Overseas visitor","Departure","Azerbaijan",15
201803,"Overseas visitor","Departure","Bahamas",7
201803,"Overseas visitor","Departure","Bahrain",38
201803,"Overseas visitor","Departure","Bangladesh",74
201803,"Overseas visitor","Departure","Barbados",10
201803,"Overseas visitor","Departure","Belarus",27
201803,"Overseas visitor","Departure","Belgium",1243
201803,"Overseas visitor","Departure","Benin",2
201803,"Overseas visitor","Departure","Bermuda",67
201803,"Overseas visitor","Departure","Bhutan",1
201803,"Overseas visitor","Departure","Bolivia",39
201803,"Overseas visitor","Departure","Bosnia and Herzegovina",1
201803,"Overseas visitor","Departure","Botswana",14
201803,"Overseas visitor","Departure","Brazil",1372
201803,"Overseas visitor","Departure","Brunei Darussalam",93
201803,"Overseas visitor","Departure","Bulgaria",92
201803,"Overseas visitor","Departure","Burkina Faso",3
201803,"Overseas visitor","Departure","Burundi",1
201803,"Overseas visitor","Departure","Cabo Verde",4
201803,"Overseas visitor","Departure","Cambodia",169
201803,"Overseas visitor","Departure","Cameroon",2
201803,"Overseas visitor","Departure","Canada",12065
201803,"Overseas visitor","Departure","Cayman Islands",19
201803,"Overseas visitor","Departure","Central African Republic",1
201803,"Overseas visitor","Departure","Chad",1
201803,"Overseas visitor","Departure","Chile",991
201803,"Overseas visitor","Departure","China, People's Republic of",49866
201803,"Overseas visitor","Departure","Colombia",100
201803,"Overseas visitor","Departure","Comoros",1
201803,"Overseas visitor","Departure","Cook Islands",1033
201803,"Overseas visitor","Departure","Costa Rica",34
201803,"Overseas visitor","Departure","Cote d'Ivoire",2
201803,"Overseas visitor","Departure","Croatia",80
201803,"Overseas visitor","Departure","Cuba",16
201803,"Overseas visitor","Departure","Curacao",12
201803,"Overseas visitor","Departure","Cyprus",53
201803,"Overseas visitor","Departure","Czechia",884
201803,"Overseas visitor","Departure","Denmark",2296
201803,"Overseas visitor","Departure","Dominica",1
201803,"Overseas visitor","Departure","Dominican Republic",5
201803,"Overseas visitor","Departure","Ecuador",47
201803,"Overseas visitor","Departure","Egypt",37
201803,"Overseas visitor","Departure","El Salvador",13
201803,"Overseas visitor","Departure","Equatorial Guinea",4
201803,"Overseas visitor","Departure","Eritrea",2
201803,"Overseas visitor","Departure","Estonia",125
201803,"Overseas visitor","Departure","Eswatini",4
201803,"Overseas visitor","Departure","Ethiopia",7
201803,"Overseas visitor","Departure","Faeroe Islands",8
201803,"Overseas visitor","Departure","Falkland Islands",9
201803,"Overseas visitor","Departure","Fiji",2127
201803,"Overseas visitor","Departure","Finland",626
201803,"Overseas visitor","Departure","Former Yugoslav Republic of Macedonia (FYROM)",27
201803,"Overseas visitor","Departure","France",6590
201803,"Overseas visitor","Departure","French Guiana",8
201803,"Overseas visitor","Departure","French Polynesia",2570
201803,"Overseas visitor","Departure","Gabon",2
201803,"Overseas visitor","Departure","Gaza Strip/Palestine/West Bank",9
201803,"Overseas visitor","Departure","Georgia",2
201803,"Overseas visitor","Departure","Germany",18843
201803,"Overseas visitor","Departure","Ghana",15
201803,"Overseas visitor","Departure","Gibraltar",6
201803,"Overseas visitor","Departure","Greece",121
201803,"Overseas visitor","Departure","Greenland",3
201803,"Overseas visitor","Departure","Grenada",2
201803,"Overseas visitor","Departure","Guadeloupe",6
201803,"Overseas visitor","Departure","Guam",33
201803,"Overseas visitor","Departure","Guatemala",6
201803,"Overseas visitor","Departure","Guinea",3
201803,"Overseas visitor","Departure","Guyana",4
201803,"Overseas visitor","Departure","Hong Kong (Special Administrative Region)",4833
201803,"Overseas visitor","Departure","Hungary",271
201803,"Overseas visitor","Departure","Iceland",61
201803,"Overseas visitor","Departure","India",6068
201803,"Overseas visitor","Departure","Indonesia",1616
201803,"Overseas visitor","Departure","Iran",112
201803,"Overseas visitor","Departure","Iraq",20
201803,"Overseas visitor","Departure","Ireland",1507
201803,"Overseas visitor","Departure","Israel",1022
201803,"Overseas visitor","Departure","Italy",1167
201803,"Overseas visitor","Departure","Jamaica",34
201803,"Overseas visitor","Departure","Japan",14464
201803,"Overseas visitor","Departure","Jordan",18
201803,"Overseas visitor","Departure","Kazakhstan",47
201803,"Overseas visitor","Departure","Kenya",35
201803,"Overseas visitor","Departure","Kiribati",52
201803,"Overseas visitor","Departure","Korea, Republic of",10355
201803,"Overseas visitor","Departure","Kosovo",8
201803,"Overseas visitor","Departure","Kuwait",53
201803,"Overseas visitor","Departure","Kyrgyzstan",5
201803,"Overseas visitor","Departure","Laos",44
201803,"Overseas visitor","Departure","Latvia",89
201803,"Overseas visitor","Departure","Lebanon",13
201803,"Overseas visitor","Departure","Lesotho",1
201803,"Overseas visitor","Departure","Liberia",1
201803,"Overseas visitor","Departure","Libya",2
201803,"Overseas visitor","Departure","Liechtenstein",17
201803,"Overseas visitor","Departure","Lithuania",142
201803,"Overseas visitor","Departure","Luxembourg",119
201803,"Overseas visitor","Departure","Macau (Special Administrative Region)",209
201803,"Overseas visitor","Departure","Madagascar",3
201803,"Overseas visitor","Departure","Malawi",21
201803,"Overseas visitor","Departure","Malaysia",4418
201803,"Overseas visitor","Departure","Maldives",10
201803,"Overseas visitor","Departure","Mali",5
201803,"Overseas visitor","Departure","Malta",60
201803,"Overseas visitor","Departure","Marshall Islands",7
201803,"Overseas visitor","Departure","Martinique",4
201803,"Overseas visitor","Departure","Mauritania",4
201803,"Overseas visitor","Departure","Mauritius",59
201803,"Overseas visitor","Departure","Mexico",478
201803,"Overseas visitor","Departure","Micronesia, Federated States of",3
201803,"Overseas visitor","Departure","Moldova",8
201803,"Overseas visitor","Departure","Monaco",27
201803,"Overseas visitor","Departure","Mongolia",41
201803,"Overseas visitor","Departure","Montenegro",6
201803,"Overseas visitor","Departure","Morocco",28
201803,"Overseas visitor","Departure","Mozambique",6
201803,"Overseas visitor","Departure","Myanmar",34
201803,"Overseas visitor","Departure","Namibia",14
201803,"Overseas visitor","Departure","Nauru",2
201803,"Overseas visitor","Departure","Nepal",52
201803,"Overseas visitor","Departure","Netherlands",5311
201803,"Overseas visitor","Departure","New Caledonia",1812
201803,"Overseas visitor","Departure","New Zealand",1784
201803,"Overseas visitor","Departure","Nicaragua",2
201803,"Overseas visitor","Departure","Nigeria",5
201803,"Overseas visitor","Departure","Niue",269
201803,"Overseas visitor","Departure","Norfolk Island",27
201803,"Overseas visitor","Departure","Northern Mariana Islands",3
201803,"Overseas visitor","Departure","Norway",676
201803,"Overseas visitor","Departure","Not Stated",5344
201803,"Overseas visitor","Departure","Oman",74
201803,"Overseas visitor","Departure","Pakistan",79
201803,"Overseas visitor","Departure","Palau",6
201803,"Overseas visitor","Departure","Panama",23
201803,"Overseas visitor","Departure","Papua New Guinea",186
201803,"Overseas visitor","Departure","Paraguay",5
201803,"Overseas visitor","Departure","Peru",65
201803,"Overseas visitor","Departure","Philippines",2037
201803,"Overseas visitor","Departure","Pitcairn",1
201803,"Overseas visitor","Departure","Poland",723
201803,"Overseas visitor","Departure","Portugal",290
201803,"Overseas visitor","Departure","Puerto Rico",4
201803,"Overseas visitor","Departure","Qatar",108
201803,"Overseas visitor","Departure","Reunion",40
201803,"Overseas visitor","Departure","Romania",162
201803,"Overseas visitor","Departure","Russia",739
201803,"Overseas visitor","Departure","Rwanda",1
201803,"Overseas visitor","Departure","Samoa",1622
201803,"Overseas visitor","Departure","Samoa, American",86
201803,"Overseas visitor","Departure","San Marino",1
201803,"Overseas visitor","Departure","Saudi Arabia",204
201803,"Overseas visitor","Departure","Senegal",7
201803,"Overseas visitor","Departure","Serbia",38
201803,"Overseas visitor","Departure","Seychelles",6
201803,"Overseas visitor","Departure","Singapore",4740
201803,"Overseas visitor","Departure","Slovakia",192
201803,"Overseas visitor","Departure","Slovenia",160
201803,"Overseas visitor","Departure","Solomon Islands",77
201803,"Overseas visitor","Departure","Somalia",1
201803,"Overseas visitor","Departure","South Africa",1922
201803,"Overseas visitor","Departure","South Sudan",4
201803,"Overseas visitor","Departure","Spain",1483
201803,"Overseas visitor","Departure","Sri Lanka",332
201803,"Overseas visitor","Departure","St Helena",2
201803,"Overseas visitor","Departure","St Kitts and Nevis",1
201803,"Overseas visitor","Departure","St Lucia",2
201803,"Overseas visitor","Departure","St Maarten (Dutch Part)",1
201803,"Overseas visitor","Departure","Sudan",3
201803,"Overseas visitor","Departure","Suriname",2
201803,"Overseas visitor","Departure","Sweden",2454
201803,"Overseas visitor","Departure","Switzerland",3281
201803,"Overseas visitor","Departure","Syria",1
201803,"Overseas visitor","Departure","Taiwan",3962
201803,"Overseas visitor","Departure","Tajikistan",5
201803,"Overseas visitor","Departure","Tanzania",15
201803,"Overseas visitor","Departure","Thailand",2026
201803,"Overseas visitor","Departure","Timor-Leste",19
201803,"Overseas visitor","Departure","Togo",1
201803,"Overseas visitor","Departure","Tokelau",5
201803,"Overseas visitor","Departure","Tonga",1165
201803,"Overseas visitor","Departure","Trinidad and Tobago",19
201803,"Overseas visitor","Departure","Tunisia",6
201803,"Overseas visitor","Departure","Turkey",113
201803,"Overseas visitor","Departure","Turkmenistan",1
201803,"Overseas visitor","Departure","Turks and Caicos Islands",4
201803,"Overseas visitor","Departure","Tuvalu",40
201803,"Overseas visitor","Departure","Uganda",8
201803,"Overseas visitor","Departure","Ukraine",98
201803,"Overseas visitor","Departure","United Arab Emirates",735
201803,"Overseas visitor","Departure","United Kingdom",40157
201803,"Overseas visitor","Departure","United States of America",48752
201803,"Overseas visitor","Departure","Uruguay",309
201803,"Overseas visitor","Departure","Uzbekistan",6
201803,"Overseas visitor","Departure","Vanuatu",244
201803,"Overseas visitor","Departure","Venezuela",12
201803,"Overseas visitor","Departure","Viet Nam",829
201803,"Overseas visitor","Departure","Virgin Islands, British",1
201803,"Overseas visitor","Departure","Wallis and Futuna",10
201803,"Overseas visitor","Departure","Zambia",25
201803,"Overseas visitor","Departure","Zimbabwe",37
201804,"Overseas visitor","Arrival","Afghanistan",16
201804,"Overseas visitor","Arrival","Andorra",16
201804,"Overseas visitor","Arrival","Argentina",2384
201804,"Overseas visitor","Arrival","Australia",109824
201804,"Overseas visitor","Arrival","Austria",416
201804,"Overseas visitor","Arrival","Bahamas",16
201804,"Overseas visitor","Arrival","Bahrain",32
201804,"Overseas visitor","Arrival","Bangladesh",160
201804,"Overseas visitor","Arrival","Barbados",16
201804,"Overseas visitor","Arrival","Belgium",480
201804,"Overseas visitor","Arrival","Bermuda",32
201804,"Overseas visitor","Arrival","Botswana",16
201804,"Overseas visitor","Arrival","Brazil",1648
201804,"Overseas visitor","Arrival","Brunei Darussalam",48
201804,"Overseas visitor","Arrival","Bulgaria",32
201804,"Overseas visitor","Arrival","Cambodia",208
201804,"Overseas visitor","Arrival","Canada",4320
201804,"Overseas visitor","Arrival","Cayman Islands",16
201804,"Overseas visitor","Arrival","Chile",752
201804,"Overseas visitor","Arrival","China, People's Republic of",46464
201804,"Overseas visitor","Arrival","Colombia",160
201804,"Overseas visitor","Arrival","Cook Islands",1088
201804,"Overseas visitor","Arrival","Costa Rica",16
201804,"Overseas visitor","Arrival","Croatia",32
201804,"Overseas visitor","Arrival","Cyprus",32
